facility_id,facility_type,facility_category,facility_subtype,name,address,district,lon,lat,total_area_m2
PARK_2,公园,公园,公园绿地,南山两河峯景,成都金牛两河西五路南山两河峯景,金牛区,103.980232,30.714555,30743.6723466189
PARK_3,公园,公园,公园绿地,成都市龙爪游园,四川省成都市武侯区二环路西一段与二环高架路交叉口西150米,武侯区,104.018284,30.654741,8669.32836988558
PARK_5,公园,公园,公园绿地,儿童友好广场,四川省成都市武侯区金履四路86号,武侯区,103.983487,30.612172,5494.97860896475
PARK_7,公园,公园,公园绿地,成都国际商贸城音乐喷泉广场,四川省成都市金牛区聚霞路1号,金牛区,104.077517,30.793751,54266.0224035361
PARK_8,公园,公园,公园绿地,恒大曹家巷广场-东区,成都市金牛区马鞍南街与外曹家巷交叉路口往东约130米,金牛区,104.086907,30.67517,70343.2032153423
PARK_10,公园,公园,公园绿地,红杉谷,四川省成都市锦江区杜英路312号,锦江区,104.160466,30.584141,35493.816218259
PARK_11,公园,公园,公园绿地,锦官苑,四川省成都市武侯区武侯大道铁佛段222号,武侯区,103.987199,30.606565,8548.23900285659
PARK_12,公园,公园,公园绿地,银杏园(锦里中路),四川省成都市青羊区武青东四路12号,青羊区,104.053805,30.652036,6076.86756998689
PARK_14,公园,公园,公园绿地,光华村法治文化广场,四川省成都市青羊区光华村街仁和世代春天43附16~17号,青羊区,104.01442,30.664712,2073.34843131616
PARK_15,公园,公园,公园绿地,王泽浚公馆,金河路63号,青羊区,104.049957,30.663755,3070.82920805725
PARK_16,公园,公园,公园绿地,双桂公园(双成二路),四川省成都市成华区双桂路31号,成华区,104.111169,30.644553,4563.41849306723
PARK_18,公园,公园,公园绿地,江安河生态公园,四川省成都市武侯区马家河村簇马路三段,武侯区,103.964621,30.587153,11377.886141098
PARK_20,公园,公园,公园绿地,时空旅,光华大道二段601号附1号国际非物质文化遗产博览园内,青羊区,103.927484,30.670129,13048.8450983709
PARK_21,公园,公园,公园绿地,同瑞园,四川省成都市青羊区光华大道跟成飞大道交叉口,青羊区,103.957545,30.673053,62108.3851984782
PARK_22,公园,公园,公园绿地,FF足球公园,成都市青羊区光华8线FF体育公园,青羊区,103.953214,30.664302,73100.4491478295
PARK_23,公园,公园,公园绿地,同辉园,四川省成都市青羊区培华路351号,青羊区,103.968086,30.673753,18395.5245946346
PARK_24,公园,公园,公园绿地,成飞公园,成都市青羊区纬一路220号,青羊区,103.95458,30.702589,89523.1401141845
PARK_25,公园,公园,公园绿地,英国风情小镇玫瑰园,成都市青羊区蝶飞路28号,青羊区,103.961077,30.691065,22069.6204511528
PARK_27,公园,公园,公园绿地,两河城市森林公园,成都市金牛区土龙路38号,金牛区,103.96549,30.720723,213585.528361809
PARK_28,公园,公园,公园绿地,LALA LAND日落半岛露营地,土龙路310号,金牛区,103.953273,30.719101,6911.48057732005
PARK_30,公园,公园,公园绿地,天艺浓园艺术博览园,成都市武侯区武侯大道三河段20号,武侯区,104.005768,30.591769,76045.4866891119
PARK_33,公园,公园,公园绿地,UPARK公园,四川省成都市高新区富华北路666号,武侯区,104.037269,30.557111,43921.5916179586
PARK_34,公园,公园,公园绿地,桂溪安全文化公园,昆华路919号1附近,武侯区,104.027131,30.556755,78148.5956220104
PARK_36,公园,公园,公园绿地,大源中央公园,成都市高新区天府二街777号,武侯区,104.046742,30.55151,205633.882903896
PARK_38,公园,公园,公园绿地,吉泰路活力公园,成都市武侯区OCG国际中心,武侯区,104.060787,30.545948,16419.0420023917
PARK_39,公园,公园,公园绿地,市政公园,四川省成都市武侯区云华路与天府四街交叉口东南200米,武侯区,104.059363,30.54359,16983.9604358838
PARK_40,公园,公园,公园绿地,月牙湖,四川省成都市武侯区吉庆一路与吉瑞一路交汇处东南角,武侯区,104.056986,30.559818,22492.4302281483
PARK_41,公园,公园,公园绿地,锦城湖-2号湖区,四川省成都市武侯区锦城大道锦城湖北门南侧约40米,武侯区,104.03968,30.575445,292339.135571472
PARK_42,公园,公园,公园绿地,新体公园,成都市武侯区新园大道与锦城大道交叉口东南150米,武侯区,104.032598,30.578042,169607.860560191
PARK_44,公园,公园,公园绿地,交子百业,四川省成都市武侯区高新区S103(益新大道),武侯区,104.022626,30.581801,291637.913003261
PARK_47,公园,公园,公园绿地,锦城公园,四川省成都市高新区益州大道中段1666号,武侯区,104.050485,30.57291,580607.269731672
PARK_48,公园,公园,公园绿地,锦城公园4号湖区,锦悦西路56号,武侯区,104.049802,30.568744,253001.516361496
PARK_49,公园,公园,公园绿地,桂溪生态公园-西区,四川省成都市天府一街桂溪生态公园,武侯区,104.060318,30.565487,557707.200348304
PARK_51,公园,公园,公园绿地,簇锦公园,四川省成都市武侯区福锦路二段268号,武侯区,103.994902,30.612012,61494.5897808486
PARK_52,公园,公园,公园绿地,铁佛公园,四川省成都市武侯区福锦路1段-167号-附8号,武侯区,103.988767,30.618663,83700.9521469262
PARK_53,公园,公园,公园绿地,武侯乐享公园,成都市武侯区金履路西派城A区西侧约120米,武侯区,103.979012,30.618887,14739.1523997267
PARK_55,公园,公园,公园绿地,禅茶城,成都市武侯区七里路499号,武侯区,103.977086,30.610397,38233.2593854161
PARK_56,公园,公园,公园绿地,顺江社区公园,成都市武侯区万兴路双楠尚品广场·满园春南侧约70米,武侯区,103.994841,30.625309,15838.9858899137
PARK_58,公园,公园,公园绿地,武侯体育公园,四川省成都市武侯区顺和街24号,武侯区,103.997258,30.637034,20693.3806181316
PARK_59,公园,公园,公园绿地,簇茧公园,成都市武侯区簇桥上街西部家园南侧约50米,武侯区,104.000131,30.609725,10272.5335640963
PARK_60,公园,公园,公园绿地,万兴路游园,成都市武侯区聚萃街阳光城檀府西侧约30米,武侯区,103.998194,30.625621,4871.65853666835
PARK_61,公园,公园,公园绿地,海斯凯体育公园,四川省成都市青羊区东坡南一路1号,青羊区,103.993031,30.658683,58836.4395606819
PARK_62,公园,公园,公园绿地,清水河公园,成都市武侯区西三环路三段,武侯区,103.985392,30.659958,328329.876821717
PARK_63,公园,公园,公园绿地,潮音水岸,四川省成都市武侯区潮音路机投广场二组15号附1号,武侯区,103.981722,30.646499,7830.30147180091
PARK_64,公园,公园,公园绿地,武侯生态体育公园,成都市武侯区万寿桥路清江雅舍-B区东侧约70米,武侯区,103.988685,30.659101,56507.8758670502
PARK_65,公园,公园,公园绿地,吉顺街运动公园,成都市武侯区吉顺街交大花园广厦小区东南侧,武侯区,104.003615,30.639398,5308.19002257249
PARK_66,公园,公园,公园绿地,锦烨瑞府公园,成都市武侯区龙华北路嘉瑞苑-华美居西侧约30米,武侯区,104.01073,30.651896,6555.27104724461
PARK_67,公园,公园,公园绿地,五大花园体育运动公园,晋吉东二街256号,武侯区,103.99983,30.646278,18673.8161138021
PARK_68,公园,公园,公园绿地,东坡公园,四川省成都市青羊区东坡南一路1号,青羊区,104.000657,30.663043,32922.8756986561
PARK_69,公园,公园,公园绿地,翠柳园,四威南路18号,青羊区,103.992793,30.671536,46874.8214857291
PARK_71,公园,公园,公园绿地,丽都公园,四川省成都市武侯区丽都路1号,武侯区,104.033612,30.631352,53616.8055605651
PARK_72,公园,公园,公园绿地,梵木Flying国际文创公园,四川省成都市武侯区太平寺西路3号梵木flying国际文创公园a1f1栋,武侯区,104.023227,30.609131,24921.4458955851
PARK_73,公园,公园,公园绿地,红牌楼健康公园,成都市武侯区永顺路129号,武侯区,104.021303,30.637776,33662.7552601649
PARK_74,公园,公园,公园绿地,南站公园,成都市武侯区桐梓林壹号4栋2单元603室,武侯区,104.051075,30.607089,61706.0884922174
PARK_75,公园,公园,公园绿地,神仙树公园,四川省成都市武侯区紫荆西路,武侯区,104.04536,30.615428,79718.2046355391
PARK_76,公园,公园,公园绿地,火烧堰碧翠廊,成都市武侯区火烧堰巷天府花园-一期西南侧,武侯区,104.053356,30.62822,4183.44005735396
PARK_77,公园,公园,公园绿地,新北社区体育公园,四川省成都市武侯区新乐路189号,武侯区,104.037898,30.609271,9060.83748731321
PARK_78,公园,公园,公园绿地,沃顿公园,成都市武侯区南三环路5段188号,武侯区,104.033289,30.604526,65554.777022328
PARK_80,公园,公园,公园绿地,崇德园,四川省成都市武侯区高升桥东路19号-附4号,武侯区,104.039432,30.631038,8378.62215572243
PARK_81,公园,公园,公园绿地,高升桥小游园,成都市武侯区武侯祠大街266号太平洋电影城斜对面,武侯区,104.039464,30.64499,4017.2730451686
PARK_87,公园,公园,公园绿地,万佛楼,草堂路28号成都杜甫草堂博物馆内,青羊区,104.027689,30.661762,158417.035797597
PARK_91,公园,公园,公园绿地,四川博物院,四川省成都市青羊区浣花南路251号,青羊区,104.03169,30.663275,45437.8246941944
PARK_93,公园,公园,公园绿地,青羊宫,成都市青羊区一环路西二段9号,青羊区,104.040171,30.664043,48685.7687952168
PARK_95,公园,公园,公园绿地,十二桥烈士墓,成都市青羊区青羊正街文化公园内,青羊区,104.04035,30.662484,3493.78330609176
PARK_96,公园,公园,公园绿地,百寿小游园,成都市金牛区百寿路14号,金牛区,104.033073,30.672771,3446.721101266
PARK_100,公园,公园,公园绿地,荐馨殿,四川省成都市武侯区武侯祠大街231号,武侯区,104.045129,30.649865,8869.13620858672
PARK_101,公园,公园,公园绿地,锦里古街,成都市武侯区武侯祠大街231号附1号,武侯区,104.046495,30.649964,39669.6380085469
PARK_103,公园,公园,公园绿地,绮霞园,锦里中路60号,青羊区,104.050139,30.654736,5219.945477787
PARK_104,公园,公园,公园绿地,雅文化园,成都市青羊区大石东路与锦里滨河路交叉路口往东约140米,青羊区,104.04633,30.653928,4968.1841012777
PARK_106,公园,公园,公园绿地,滨江公园,四川省成都市锦江区临江西路与坛神巷交叉口东北80米,锦江区,104.06103,30.649501,13355.0402572681
PARK_107,公园,公园,公园绿地,宽窄巷子,四川省成都市青羊区宽巷子27号,青羊区,104.05109,30.666129,73361.234245957
PARK_108,公园,公园,公园绿地,百花潭公园,四川省成都市青羊区芳邻路5号,青羊区,104.041177,30.658511,80241.6944544693
PARK_109,公园,公园,公园绿地,琴台故径,四川省成都市青羊区琴台路与通惠门路交叉口西南30米,青羊区,104.043719,30.663012,11145.9374592206
PARK_110,公园,公园,公园绿地,文化公园,成都市青羊区琴台路73号,青羊区,104.041008,30.662809,74603.3903964098
PARK_112,公园,公园,公园绿地,成都画院,四川省成都市青羊区下同仁路80号,青羊区,104.049715,30.667622,2308.22898361876
PARK_120,公园,公园,公园绿地,成都国际友城馆,成都市青羊区天府广场人民西路2号,青羊区,104.062305,30.661382,7823.8254672657
PARK_121,公园,公园,公园绿地,摩诃池,四川省成都市青羊区人民中路1段22号附10号,青羊区,104.061265,30.666935,36817.1301200779
PARK_122,公园,公园,公园绿地,平安桥天主教堂,四川省成都市青羊区西华门街25号,青羊区,104.05939,30.666383,2584.82328699135
PARK_123,公园,公园,公园绿地,万有真原,四川省成都市青羊区西华门街32-3号,青羊区,104.059382,30.666896,5780.25862252634
PARK_125,公园,公园,公园绿地,黄忠祠游园,成都市金牛区星河街西延雅舍东侧,金牛区,104.014127,30.689713,3579.82447325795
PARK_126,公园,公园,公园绿地,苏坡公园,四川省成都市青羊区西环三路四段341附近,青羊区,103.996396,30.693275,37816.5594152024
PARK_127,公园,公园,公园绿地,金沙滨河公园,四川省成都市金牛区金泽路200号,金牛区,104.001016,30.688719,84454.3344493388
PARK_128,公园,公园,公园绿地,黄忠公园,同德街6号附近,金牛区,104.002938,30.689472,52522.5492392615
PARK_129,公园,公园,公园绿地,清水河清波公园,四川省成都市青羊区金辉路,青羊区,103.979527,30.682328,79214.7914380299
PARK_130,公园,公园,公园绿地,茶文化公园,成都市金牛区育仁西路31号,金牛区,104.015927,30.702578,46693.4930505974
PARK_131,公园,公园,公园绿地,中国小镇(A区),四川省成都市金牛区两河路555号,金牛区,103.976959,30.709914,146969.267284231
PARK_132,公园,公园,公园绿地,城西清波体育公园,金辉路267号,青羊区,103.984559,30.685476,15788.8140763273
PARK_133,公园,公园,公园绿地,金博路绿地公园,四川省成都市金牛区同和路99号9栋1单元,金牛区,104.010506,30.687801,16206.1353733959
PARK_138,公园,公园,公园绿地,金泉运动公园,四川省成都市金牛区土龙路39号,金牛区,103.975213,30.715036,221658.258431729
PARK_139,公园,公园,公园绿地,三叶主题公园,成都市金牛区两河西三路远洋朗郡东侧约50米,金牛区,103.979037,30.71856,13767.7230183883
PARK_141,公园,公园,公园绿地,石人公园,四川省成都市青羊区石人北路2号,青羊区,104.02738,30.678115,16376.4386762989
PARK_143,公园,公园,公园绿地,金牛公园,四川省成都市金牛区茶店子路385号附17号,金牛区,104.022575,30.705775,35750.6987015645
PARK_144,公园,公园,公园绿地,童叟园,成都市金牛区怡泽苑斜对面,金牛区,104.036855,30.707925,5293.29931245079
PARK_145,公园,公园,公园绿地,新金牛公园-D区,成都市金牛区茶店子路119号新金牛公园,金牛区,104.029594,30.697394,21594.8600003705
PARK_146,公园,公园,公园绿地,新金牛公园,成都市金牛区茶店子路119号,金牛区,104.025903,30.700705,144085.562085799
PARK_147,公园,公园,公园绿地,九里堤公园,成都市金牛区九里堤南路97号附近,金牛区,104.053642,30.694233,18093.6155889422
PARK_148,公园,公园,公园绿地,永陵公园,成都市永陵路10号,金牛区,104.04483,30.6769,60817.1190938838
PARK_149,公园,公园,公园绿地,王建墓,成都市金牛区永陵路9号,金牛区,104.044737,30.675812,60817.1190938838
PARK_151,公园,公园,公园绿地,西体园,成都市金牛区西体路8号附10号,金牛区,104.057997,30.686273,4455.02854878356
PARK_152,公园,公园,公园绿地,府南河,成都市金牛区西北桥河边街1-附2号附近,金牛区,104.058587,30.686368,8020.8565037195
PARK_153,公园,公园,公园绿地,蜀道园,四川省成都市金牛区蓉北商贸大道1段111号恒业国际一区1楼7号,金牛区,104.060265,30.711593,3055.63363496102
PARK_155,公园,公园,公园绿地,和睦园,成都市金牛区九里堤北路13号,金牛区,104.047456,30.711059,3782.33113817066
PARK_158,公园,公园,公园绿地,沙河源公园,九里堤北路88号,金牛区,104.050116,30.720478,110229.129411399
PARK_159,公园,公园,公园绿地,府河摄影公园,四川省成都市金牛区北三环路一段南,金牛区,104.042328,30.723351,83340.3762279711
PARK_160,公园,公园,公园绿地,新桥明园,新泉路与长和路交叉口东50米,金牛区,104.042148,30.714764,13615.9992607461
PARK_161,公园,公园,公园绿地,绿里 Green Mile（上新桥公园）,成都市金牛区金丰高架桥沙河源街道新桥社区东北侧约140米,金牛区,104.045378,30.721652,39780.1923099372
PARK_163,公园,公园,公园绿地,成都市新桥公园,四川省成都市金牛区九里堤北路与新泉路交汇处西南150米,金牛区,104.047171,30.718366,65470.4623174947
PARK_165,公园,公园,公园绿地,锦江公园·亲水园,四川省成都市金牛区金丰高架桥成都市第四十四中学校西南侧约110米,金牛区,104.047497,30.722702,43714.0993958577
PARK_167,公园,公园,公园绿地,成都江滩公园,四川省成都市高新区世纪城路,武侯区,104.078451,30.55748,236206.113102683
PARK_169,公园,公园,公园绿地,桂龙公园,四川省成都市高新区世纪城南路67号附近,武侯区,104.071785,30.546815,58939.3594369996
PARK_171,公园,公园,公园绿地,汇尚公园,成都市武侯区吉庆四路与吉瑞二路交叉路口往东约110米,武侯区,104.064368,30.560918,35141.4253179329
PARK_173,公园,公园,公园绿地,交子公园,四川省成都市高新区天府大道北段辅路,武侯区,104.070289,30.585009,187164.924185651
PARK_175,公园,公园,公园绿地,生机之塔,四川省成都市武侯区桂溪街道K大道西,武侯区,104.067827,30.569343,12952.4599690592
PARK_176,公园,公园,公园绿地,桂溪生态公园-东区,四川省成都市高新区世纪城东路9号(四川电视台对面),武侯区,104.070955,30.565756,411280.110910777
PARK_177,公园,公园,公园绿地,天府立交西游园,四川省成都市武侯区天晖北街99号,武侯区,104.063405,30.599232,54681.8312520147
PARK_181,公园,公园,公园绿地,交子VC露营基地,四川省成都市锦江区金融城(金融城东地铁站A口步行440米),锦江区,104.0794,30.582504,9503.53511911459
PARK_186,公园,公园,公园绿地,锦江198.LOHAS绿道,四川省成都市锦江区锦江大道旁,锦江区,104.114162,30.587596,8779.06257359668
PARK_187,公园,公园,公园绿地,水井坊锦江体育公园,四川省成都市锦江区经天东路与南三环路二段交叉口东北角,锦江区,104.110403,30.600162,126088.351969535
PARK_190,公园,公园,公园绿地,梅香湖,四川省成都市锦江区锦江大道幸福梅林景区内(游客中心后面),锦江区,104.134704,30.588486,82753.2285477651
PARK_191,公园,公园,公园绿地,三圣玫瑰谷,成都市锦江区滨湖路399号,锦江区,104.134955,30.583178,49348.1290200626
PARK_193,公园,公园,公园绿地,卓锦公园,四川省成都市锦江区卓锦城斜对面,锦江区,104.133209,30.600122,10710.8331984338
PARK_194,公园,公园,公园绿地,伊藤纪念樱花园,成都市醉香路(精品梅桩盆景园对面),锦江区,104.129788,30.588467,38084.0473665809
PARK_196,公园,公园,公园绿地,高攀小游园,四川省成都市武侯区火车南站街道高攀路阳光春天西门,武侯区,104.079001,30.61249,2339.01390580966
PARK_197,公园,公园,公园绿地,驿站滨河休息广场,四川省成都市武侯区顺锦路凯天社区西北侧约220米,武侯区,104.080442,30.604384,44594.9633964389
PARK_198,公园,公园,公园绿地,老成都民俗公园,四川省成都市武侯区人民南路立交桥下,武侯区,104.064848,30.621074,2873.25991955555
PARK_199,公园,公园,公园绿地,科苑,四川省成都市武侯区人民南路四段9号16室,武侯区,104.069819,30.633309,2920.78783271342
PARK_200,公园,公园,公园绿地,沙河东篱翠湖公园,四川省成都市锦江区萃锦西路,锦江区,104.089299,30.610078,138491.923529631
PARK_201,公园,公园,公园绿地,爱乐园,四川省成都市锦江区晨辉东路183号,锦江区,104.10161,30.6083,5625.53064695589
PARK_202,公园,公园,公园绿地,府河文体公园,四川省成都市锦江区翠风路408号,锦江区,104.086251,30.606637,11084.6163509627
PARK_203,公园,公园,公园绿地,彩蝶游园,成都市锦江区晨辉东路89号,锦江区,104.099096,30.609153,5779.54300126824
PARK_204,公园,公园,公园绿地,东湖公园,成都市锦江区二环路东五段299号,锦江区,104.085212,30.619273,265971.389902745
PARK_205,公园,公园,公园绿地,橡树林滨河公园,成都市锦江区橡树林路166号,锦江区,104.088221,30.625444,14683.0748053858
PARK_208,公园,公园,公园绿地,听荷池,四川省成都市武侯区一环路南一段24号四川大学(望江校区)望江校区中心，钟亭旁,武侯区,104.087338,30.634478,10392.4386100261
PARK_217,公园,公园,公园绿地,思蜀园,四川省成都市锦江区锦官驿街道天仙桥南路5-6号,锦江区,104.081776,30.647179,31864.0730078038
PARK_218,公园,公园,公园绿地,四川科技馆,四川省成都市青羊区人民中路一段16号,青羊区,104.063214,30.662506,56812.7551792062
PARK_219,公园,公园,公园绿地,基督教上翔堂,上翔街20号,青羊区,104.06786,30.663875,4794.8013614962
PARK_220,公园,公园,公园绿地,成都市后子门游园,成都市青羊区人民中路一段西华门街-24号院东南侧约50米,青羊区,104.063259,30.664277,3269.29589346174
PARK_222,公园,公园,公园绿地,爱道堂,成都市青羊区通顺桥街34号,青羊区,104.071867,30.674515,5158.40975424295
PARK_227,公园,公园,公园绿地,九眼桥码头旧址,四川省成都市武侯区诚信食府东北(丝管路北),武侯区,104.085398,30.643017,8996.83276670948
PARK_228,公园,公园,公园绿地,成华区雕塑公园,成都市成华区双林中横路8号,成华区,104.104079,30.654185,3995.75625120924
PARK_230,公园,公园,公园绿地,新华公园,四川省成都市成华区双林路87号,成华区,104.103097,30.658734,95882.4894314851
PARK_231,公园,公园,公园绿地,成华公园,四川省成都市成华区猛追湾街22号,成华区,104.092499,30.669884,69989.776800889
PARK_233,公园,公园,公园绿地,活水公园,四川省成都市锦江区华星路18号-附2-3号,锦江区,104.08886,30.670934,26060.8800395456
PARK_235,公园,公园,公园绿地,猛追湾游园,成都市成华区猛追湾街景泰南侧,成华区,104.09505,30.666487,3315.73830513073
PARK_236,公园,公园,公园绿地,红星路三十五号文化创意产业园,成都市红星路一段35号,锦江区,104.085421,30.668687,13256.3879584426
PARK_237,公园,公园,公园绿地,映艳园,成都市青羊区大安东路与小关庙后街交叉路口往东南约160米,青羊区,104.085345,30.672894,14807.9930873666
PARK_238,公园,公园,公园绿地,晨辉路公园,四川省成都市锦江区中环路锦绣大道段与经天东路交叉口北约140米,锦江区,104.108883,30.608718,101772.929776865
PARK_239,公园,公园,公园绿地,大观堰公园,成都市锦绣大道3557号,锦江区,104.127594,30.61794,30418.5260616025
PARK_241,公园,公园,公园绿地,劼人公园,成都市锦江区劼人路四川邮电职业技术学院南侧约70米,锦江区,104.121073,30.61953,31304.9181287873
PARK_242,公园,公园,公园绿地,成都市李劼人故居纪念馆,成都市锦江区菱窠西路70号,锦江区,104.122018,30.62118,4180.28988866743
PARK_243,公园,公园,公园绿地,成都市东部副中心市政景观公园,四川省成都市锦江区茶花街及百日红西路间(南三环路一段外),锦江区,104.140615,30.604079,275215.319196852
PARK_244,公园,公园,公园绿地,成都市东部副中心市政景观公园-2区,成都市锦江区百日红西路与红豆树街交叉路口往东南约150米,锦江区,104.137103,30.606411,33892.7480842015
PARK_245,公园,公园,公园绿地,东站绿轴公园,四川省成都市成华区百日红西路与枫树街交叉路口往西约110米,成华区,104.129448,30.634591,56687.4771891908
PARK_247,公园,公园,公园绿地,中央公园(双福三路),成都市成华区双成二路与双福三路交叉路口往东南约110米,成华区,104.114098,30.649165,11566.7380947608
PARK_248,公园,公园,公园绿地,双桂公园-东区,成都市成华区双桂路31号,成华区,104.112766,30.643797,4861.39040385547
PARK_249,公园,公园,公园绿地,东郊记忆,成都市成华区建设南路中段4号(近成都工业博物馆),成华区,104.120356,30.671144,146385.764946751
PARK_250,公园,公园,公园绿地,麻石烟云公园,四川省成都市成华区二环路东二段22正东方向130米,成华区,104.110852,30.668105,22432.5632613901
PARK_252,公园,公园,公园绿地,沙河城市公园,四川省成都市成华区杉板桥路建设南路交叉路口,成华区,104.117937,30.668511,24590.5064412627
PARK_253,公园,公园,公园绿地,方家河公园,四川省成都市成华区枫丹路,成华区,104.125917,30.675283,27000.1747693522
PARK_254,公园,公园,公园绿地,成华柳林游园,成都市成华区成华大道杉板桥路68号,成华区,104.114751,30.664767,18921.9154135181
PARK_255,公园,公园,公园绿地,高铁城市公园,四川省成都市成华区迎晖路55号,成华区,104.144301,30.639767,40493.3403720899
PARK_257,公园,公园,公园绿地,槐树店公园,成都市成华区槐树店北三路与跳蹬河南路交叉路口往东南约60米,成华区,104.130614,30.655052,29843.5494041471
PARK_258,公园,公园,公园绿地,双拥国防主题公园,成都市成华区槐柳四路成都市建筑职业中专校西北侧约60米,成华区,104.147546,30.644406,3055.44955216409
PARK_259,公园,公园,公园绿地,杉板桥公园,成都市成华区崔家店北二路与崔家店北一路交叉路口往东北约210米,成华区,104.12995,30.671647,54522.2598779038
PARK_260,公园,公园,公园绿地,城东体育公园,四川省成都市成华区城南高速公路成都理工大学南侧150米,成华区,104.146915,30.671881,72523.8416162903
PARK_261,公园,公园,公园绿地,保和公园,四川省成都市成华区和悦路和悦庭苑(B区)东侧约30米,成华区,104.146908,30.660609,28403.0660677614
PARK_262,公园,公园,公园绿地,城东体育公园二期,四川省成都市成华区G42(沪蓉高速),成华区,104.143213,30.671568,62759.043958152
PARK_263,公园,公园,公园绿地,文殊院,四川省成都市青羊区文殊院街66号,青羊区,104.07013,30.677805,51473.6567509904
PARK_264,公园,公园,公园绿地,香雪园,四川省成都市金牛区白马寺街10西南方向190米,金牛区,104.063293,30.683979,8747.0927987621
PARK_265,公园,公园,公园绿地,文殊坊,成都市青羊区文殊院街66号,青羊区,104.07007,30.676786,152198.452037061
PARK_266,公园,公园,公园绿地,岁寒园,成都市青羊区武都路与五丁桥交叉路口往东约90米,青羊区,104.063397,30.683256,15478.7035156772
PARK_270,公园,公园,公园绿地,升仙湖公园,四川省成都市成华区升仙湖北路与双沙桥路交叉口东150米,成华区,104.080366,30.710549,92195.2818603787
PARK_271,公园,公园,公园绿地,三洞古桥公园,成都市成华区三友路217号附1号,成华区,104.092439,30.688661,48435.8480038736
PARK_272,公园,公园,公园绿地,红楼1956,成都市成华区府青路三段5号,成华区,104.100931,30.689024,10683.3176423112
PARK_275,公园,公园,公园绿地,高车三路绿地公园,成都市成华区高车三路合能铂悦府南侧约160米,成华区,104.099225,30.695301,9885.5326164619
PARK_280,公园,公园,公园绿地,长颈鹿馆,成都市成华区昭觉寺南路234号成都动物园内,成华区,104.105019,30.71039,2723.52520377764
PARK_285,公园,公园,公园绿地,至真观,北星大道一段1918号附3号,金牛区,104.080947,30.740634,7773.22490271377
PARK_286,公园,公园,公园绿地,成华二仙桥公园,四川省成都市成华区二仙桥北一路4号,成华区,104.12015,30.689195,123397.372193741
PARK_288,公园,公园,公园绿地,五彩公园,四川省成都市成华区青龙场致力路与致力东街交汇处东北角(近青龙场公交站),成华区,104.11537,30.705734,18312.5804169472
PARK_289,公园,公园,公园绿地,滑板公园,四川省成都市成华区二仙桥街道二仙桥北路31号,成华区,104.129377,30.688937,5119.95927552399
PARK_290,公园,公园,公园绿地,海滨公园,荆竹东路264号,成华区,104.115426,30.710814,150912.36010056
PARK_291,公园,公园,公园绿地,成都东郊记忆艺术区,四川成都市成华区二仙桥31号,成华区,104.123697,30.684933,23934.2012046063
PARK_292,公园,公园,公园绿地,圣灯公园,成华大道和物流大道交汇处,成华区,104.145061,30.686989,82662.3118706296
PARK_293,公园,公园,公园绿地,红仓完美文创公园,四川省成都市成华区二仙桥西路398号,成华区,104.118063,30.68908,54099.1797965732
