facility_id,facility_type,facility_category,facility_subtype,name,address,district,lon,lat,total_area_m2
PARK_294,公园,公园,公园绿地,海滨公园-北区,荆竹东路264号,成华区,104.115778,30.712342,75024.2905437897
PARK_299,公园,公园,公园绿地,星星产房,四川省成都市金牛区天回镇街道翠微路,金牛区,104.135899,30.748375,8826.1639504156
PARK_301,公园,公园,公园绿地,天鹅湖,外北三环熊猫大道1375号成都大熊猫繁育研究基地内,成华区,104.144437,30.738297,23016.198977545
PARK_305,公园,公园,公园绿地,蜀道通衢园,太华社区公交站,金牛区,104.078928,30.783049,87927.6119650037
PARK_306,公园,公园,公园绿地,九道堰公园,成都市新都区幸福街凤凰山-1号东北侧约40米,金牛区,104.093461,30.762344,31956.8492688456
PARK_308,公园,公园,公园绿地,毗河木龙湾绿道,成都市新都区金凤凰大道与聚霞路交叉路口西北侧,金牛区,104.098516,30.794934,164357.399919349
PARK_311,公园,公园,公园绿地,一叶禅林,四川省成都市金牛区天河大道148号,金牛区,104.120082,30.778363,266344.170020519
PARK_315,公园,公园,公园绿地,汐谷云居花卉文化村,成万路336号,锦江区,104.163671,30.574452,18760.5151033027
PARK_316,公园,公园,公园绿地,成华和美公园,四川省成都市成华区万科路115附近,成华区,104.151376,30.630108,26871.7664885368
PARK_317,公园,公园,公园绿地,龙潭水乡,四川省成都市成华区航天路88号,成华区,104.179234,30.690266,121843.520094472
PARK_321,公园,公园,公园绿地,龙潭客家人口文化公园,成都市成华区同乐东一巷与同乐南二巷交叉路口往南约230米,成华区,104.165181,30.715698,10777.2753080416
PARK_322,公园,公园,公园绿地,成都龙潭汽车运动公园,四川省成都市成华区桂林北路与桂龙西二路交叉口北180米,成华区,104.181832,30.722339,56406.3408912038
PARK_323,公园,公园,公园绿地,望湖楼,成都市成华区客风路(成华区龙潭乡秀水村卫生站西北),成华区,104.155233,30.716607,17900.1896506569
PARK_324,公园,公园,公园绿地,龙潭新区公园,四川省成都市成华区成宏路72号,成华区,104.194899,30.694458,97329.2341584466
PARK_326,公园,公园,公园绿地,川西营文体休闲广场,成都市武侯区金川北路龙吟国际-B区北侧,武侯区,103.95047,30.65572,3408.42512755131
PARK_327,公园,公园,公园绿地,国际非物质文化遗产博览园-祈福文化广场,青羊区G4201成都绕城高速,青羊区,103.93217,30.668872,4417.49119665177
PARK_328,公园,公园,公园绿地,精诚生活广场,文家场精城花园二期,青羊区,103.926911,30.701123,6417.46947120068
PARK_329,公园,公园,公园绿地,文家社区广场,四川省成都市青羊区文兴东路54号,青羊区,103.925473,30.700945,16482.4427933717
PARK_330,公园,公园,公园绿地,高坎广场,成都市青羊区土龙路,青羊区,103.948174,30.719739,2445.52103657736
PARK_332,公园,公园,公园绿地,鹭洲里西广场,四川省成都市武侯区石羊场街道天府二街1033号一善菌,武侯区,104.039264,30.552359,77337.2706455813
PARK_333,公园,公园,公园绿地,新南社区廉政文化广场,成都市武侯区昆阳路与仁和东街交叉路口往西约70米,武侯区,104.036024,30.580753,8644.94662952086
PARK_334,公园,公园,公园绿地,2号湖广场,成都市武侯区剑南大道北段锦城湖,武侯区,104.043057,30.576977,5529.29809461481
PARK_335,公园,公园,公园绿地,下沉广场,四川省成都市武侯区府城大道中段88号,武侯区,104.061879,30.592347,11866.2352756299
PARK_336,公园,公园,公园绿地,邓小平广场,四川省成都市武侯区金履三路二期6栋,武侯区,103.98782,30.609164,11463.783871238
PARK_338,公园,公园,公园绿地,成都花园广场,四川省成都市青羊区青羊大道8号,青羊区,104.00713,30.66014,12475.6227822281
PARK_339,公园,公园,公园绿地,东坡休闲广场,四川省成都市青羊区清风街90号,青羊区,104.004048,30.662781,41144.8002506397
PARK_340,公园,公园,公园绿地,优品道广场,成都市青羊区中环路青羊大道段优诺国际,青羊区,104.005111,30.665426,17359.0232805429
PARK_341,公园,公园,公园绿地,西南财经大学-阳光广场,四川省成都市青羊区光华村街55号,青羊区,104.012239,30.669425,10716.8862616873
PARK_342,公园,公园,公园绿地,庆安文化休闲广场,成都市武侯区新雅街4号,武侯区,104.028645,30.60462,7519.32739296452
PARK_343,公园,公园,公园绿地,方糖funtown广场,成都市武侯区长益路昌河蓝天汽车销售服务有限公司,武侯区,104.025461,30.630132,16283.0300513621
PARK_345,公园,公园,公园绿地,安信广场,四川省成都市武侯区新北街1号d区,武侯区,104.041417,30.606384,3615.89200161473
PARK_346,公园,公园,公园绿地,紫竹广场,成都市武侯区高新区紫荆东路55号,武侯区,104.051347,30.616936,5921.32236045417
PARK_348,公园,公园,公园绿地,维信广场,四川省成都市武侯区维信街4号,武侯区,104.040925,30.637083,2189.0657709407
PARK_351,公园,公园,公园绿地,碧云广场,四川省成都市武侯区碧云路1号,武侯区,104.027403,30.642407,10164.9167226232
PARK_352,公园,公园,公园绿地,武侯生活广场,成都市武侯区二环路西一段2号,武侯区,104.029668,30.639324,11668.0122562834
PARK_355,公园,公园,公园绿地,洗面桥文化广场,成都市武侯区洗面桥街与洗面桥横街交叉路口,武侯区,104.052667,30.642131,3250.61814362366
PARK_356,公园,公园,公园绿地,拒霜园,成都市青羊区文翁路2号,青羊区,104.055259,30.650718,5423.38271635234
PARK_357,公园,公园,公园绿地,尊经广场,成都市青羊区文庙西街冠城花园北侧约30米,青羊区,104.049229,30.657799,3989.16430272287
PARK_359,公园,公园,公园绿地,山水广场,四川省成都市青羊区祠堂街162号,青羊区,104.057542,30.658786,2505.00173369828
PARK_360,公园,公园,公园绿地,八宝广场,四川省成都市青羊区八宝街19号,青羊区,104.05822,30.674733,5741.90357946752
PARK_361,公园,公园,公园绿地,清波人口文化广场,成都市青羊区蜀清路东立清水河畔西北侧约40米,青羊区,103.984118,30.679718,3171.86574604512
PARK_362,公园,公园,公园绿地,金科苑广场,成都市金牛区金科苑路与金科苑中街交叉路口往南约60米,金牛区,103.985497,30.71307,5918.88913590679
PARK_363,公园,公园,公园绿地,同德广场,四川省成都市青羊区同德街8号,青羊区,104.01831,30.683605,8812.30074070698
PARK_364,公园,公园,公园绿地,迎宾广场(金牛大道金牛坝路),四川成都市金牛区迎宾大道165号二期3栋2单元,金牛区,104.013101,30.716262,8795.07747910508
PARK_365,公园,公园,公园绿地,荣德体育休闲广场,成都市青羊区清溪东路99号,青羊区,104.023072,30.679084,22176.3928486721
PARK_367,公园,公园,公园绿地,生态园川菜啤酒广场,四川成都市金牛区金琴路10号,金牛区,104.032585,30.678929,3545.07141055552
PARK_370,公园,公园,公园绿地,为民广场,成都市金牛区为民路28号,金牛区,104.043401,30.690972,4676.73468197027
PARK_371,公园,公园,公园绿地,和谐金牛广场,沙湾路65号,金牛区,104.049039,30.693667,6035.30379051849
PARK_372,公园,公园,公园绿地,九里生活广场,四川省成都市金牛区星河路68号,金牛区,104.045096,30.709456,4899.44546185773
PARK_373,公园,公园,公园绿地,欢乐广场,四川省成都市金牛区西华大道16号,金牛区,104.032522,30.721987,4219.6225214022
PARK_375,公园,公园,公园绿地,沙河源汇泽路社区文化广场,成都市金牛区嘉泽路与朗润路交叉路口往南约100米,金牛区,104.060095,30.72975,3543.45035911121
PARK_376,公园,公园,公园绿地,陆家桥社区文化活动广场,成都市金牛区新荷路成都市金牛区五月花中小学校(国嘉路)东北侧约270米,金牛区,104.054188,30.747391,2001.81483769382
PARK_377,公园,公园,公园绿地,锦城广场,天府大道北段1656号,武侯区,104.064435,30.571356,116113.568201303
PARK_379,公园,公园,公园绿地,成都烟厂时代广场,四川成都市锦江区成龙大道一段305号时代广场4楼,锦江区,104.128275,30.599051,35965.0419671804
PARK_381,公园,公园,公园绿地,金菊广场,成都市锦江区赏菊路三圣花乡,锦江区,104.141159,30.578508,6693.89525554051
PARK_382,公园,公园,公园绿地,梅花大观广场,成都市锦江区锦江大道与幸福路交叉路口往西南约230米,锦江区,104.129329,30.590546,2447.33811636699
PARK_383,公园,公园,公园绿地,和平社区广场,四川省成都市武侯区天和路307号,武侯区,104.070607,30.605991,6370.23488817494
PARK_384,公园,公园,公园绿地,十街坊广场,四川省成都市武侯区长寿路十街坊13号附9号,武侯区,104.071819,30.613121,4626.86715978389
PARK_385,公园,公园,公园绿地,棕南树荫广场,四川省成都市武侯区棕南西街2号,武侯区,104.072092,30.624569,2375.40969343198
PARK_386,公园,公园,公园绿地,耍街科华广场,四川省成都市武侯区科华北路143号,武侯区,104.074862,30.625689,6788.45669452863
PARK_389,公园,公园,公园绿地,成都市武海阳光广场,四川省成都市锦江区经天路2号,锦江区,104.095873,30.604797,2496.06993837493
PARK_390,公园,公园,公园绿地,锦华广场,四川省成都市锦江区锦华路一段68号锦华万达广场锦华里1楼,锦江区,104.096269,30.62437,4254.51390769525
PARK_391,公园,公园,公园绿地,天一广场,成都市锦江区人民南路二段30号,锦江区,104.063081,30.653299,3457.9126152817
PARK_392,公园,公园,公园绿地,府南河音乐广场,四川省成都市武侯区致民东路19号,武侯区,104.080664,30.644669,2190.35329091508
PARK_393,公园,公园,公园绿地,东升广场,四川省成都市锦江区东升街253号102号,锦江区,104.075076,30.653072,2199.36191824117
PARK_394,公园,公园,公园绿地,太古里东广场,四川省成都市锦江区锦官驿街道中纱帽街8号成都远洋太古里,锦江区,104.081202,30.655092,57195.7418753855
PARK_395,公园,公园,公园绿地,天府广场,成都市青羊区人民南路一段86号(天府广场地铁站出入口步行50米),青羊区,104.063435,30.659857,50455.7772201575
PARK_396,公园,公园,公园绿地,亅pt中山广场,成都市锦江区春熙路北段,锦江区,104.074439,30.657549,3327.90011793437
PARK_397,公园,公园,公园绿地,成华区法治文化广场,四川省成都市成华区建设南街23号,成华区,104.104592,30.668962,4776.92260940245
PARK_398,公园,公园,公园绿地,万科城市花园广场,四川省成都市锦江区花园街31号,锦江区,104.11116,30.619074,14219.3218362234
PARK_400,公园,公园,公园绿地,乐活广场,四川省成都市锦江区樱花街1156号,锦江区,104.143074,30.611078,2002.95561920767
PARK_402,公园,公园,公园绿地,睦邻锦绣广场,成都市成华区东秀二路呈祥名居东北侧,成华区,104.11483,30.65985,2656.99863594423
PARK_403,公园,公园,公园绿地,客家文化广场,成都市成华区崔家店路与跳蹬河北路交叉路口往东约50米,成华区,104.123705,30.659993,3357.00392312207
PARK_408,公园,公园,公园绿地,生命广场,北三环路三段429号成都露天音乐公园,金牛区,104.079465,30.725227,2357.91758946406
PARK_410,公园,公园,公园绿地,红仓广场,二仙桥西北路东星名居,成华区,104.116827,30.68932,4831.46073914435
PARK_413,公园,公园,公园绿地,银杏园和谐人口文化广场,成都市金牛区严家祠路与银杏园路交叉路口东南侧,金牛区,104.131759,30.755761,9413.87901774343
PARK_414,公园,公园,公园绿地,水景广场,成都市锦江区三圣乡花博会展场正对面,锦江区,104.154854,30.584854,12856.5968059229
PARK_415,公园,公园,公园绿地,连心广场,四川省成都市成华区华康路与成宏路交叉口东100米,成华区,104.167574,30.695618,3815.83859479068
PARK_416,公园,公园,公园绿地,同乐广场,成都市成华区成华大道北段66号,成华区,104.166829,30.712132,4336.80656328217
PARK_417,公园,公园,公园绿地,法治文化广场,四川省成都市成华区同乐南二巷北湖印象小区-五期西南侧约50米,成华区,104.165567,30.718662,2797.58993329866
PARK_418,公园,公园,公园绿地,民俗广场,四川成都市成华区同乐北二巷北湖印象4期21号,成华区,104.165527,30.721733,8250.14391300259
GYM_4,体育馆,体育馆,体育场馆,阿迪达斯20号体育公园,金航路53号,武侯区,103.964995,30.598412,14365.305039406
GYM_5,体育馆,体育馆,体育场馆,Braw Dream博骏邦腾马术运动中心,非遗大道601非物质文化遗产博览园,青羊区,103.928185,30.668368,18041.348879986
GYM_6,体育馆,体育馆,体育场馆,百灵鸟吉翔羽毛球馆,四川省成都市武侯区武兴五路219号,武侯区,103.972233,30.629026,10662.342349446
GYM_7,体育馆,体育馆,体育场馆,水韵天府足球场,四川省成都市武侯区水韵园综合教育基地内,武侯区,103.961295,30.60999,4604.28282037966
GYM_9,体育馆,体育馆,体育场馆,百灵鸟武侯足球公园A区,四川省成都市武侯区九康四路188号,武侯区,103.970122,30.649033,7524.86208019209
GYM_10,体育馆,体育馆,体育场馆,FF体育公园,四川成都市青羊区苏坡乡绕城环线之间万家湾村,青羊区,103.957688,30.664954,151941.877589646
GYM_11,体育馆,体育馆,体育场馆,成都新光速卡丁车俱乐部(青羊店),四川省成都市青羊区乐大路301号,青羊区,103.933591,30.694071,17841.4781978566
GYM_12,体育馆,体育馆,体育场馆,航空工业成飞体育馆,四川省成都市青羊区纬二路276号,青羊区,103.958009,30.702008,16035.4335056645
GYM_13,体育馆,体育馆,体育场馆,康达园足球场,成都市青羊区纬八路成飞康达园东侧约60米,青羊区,103.959139,30.695653,18270.2096226143
GYM_14,体育馆,体育馆,体育场馆,棕榈高尔夫练习场,四川省成都市金牛区美墅街11号中海国际社区体育公园b区399号,金牛区,103.972456,30.718956,42830.8805722849
GYM_15,体育馆,体育馆,体育场馆,众禾空港足球公园,四川省成都市武侯区珠江北路11号成都双台医院旁,武侯区,104.001926,30.580483,6652.28153313307
GYM_16,体育馆,体育馆,体育场馆,成都高新区猎豹足球俱乐部,四川省成都市武侯区昆华路919号10,武侯区,104.027049,30.557008,2063.04431739486
GYM_18,体育馆,体育馆,体育场馆,美洲四季滑雪场,四川省成都市武侯区锦城大道1999号,武侯区,104.029271,30.580482,24597.8117666229
GYM_21,体育馆,体育馆,体育场馆,成都展翔羽毛球馆,四川省成都市武侯区新园南四路75号,武侯区,104.033041,30.594062,11328.5313328727
GYM_23,体育馆,体育馆,体育场馆,锦城文化运动中心,四川省成都市武侯区益州大道北段锦悦西路1666号,武侯区,104.049296,30.573051,6779.8356639899
GYM_24,体育馆,体育馆,体育场馆,潘豆国际网球中心,成都市武侯区天府一街桂溪公园西区,武侯区,104.057377,30.564141,3891.25486255083
GYM_25,体育馆,体育馆,体育场馆,吉瑞南苑网球场(锦尚西二路),四川省成都市武侯区锦城大道865号,武侯区,104.052947,30.577405,6334.83565984504
GYM_26,体育馆,体育馆,体育场馆,吉瑞南苑网球场-A区,成都市武侯区锦尚西二路299号,武侯区,104.052786,30.580625,7047.28875924485
GYM_27,体育馆,体育馆,体育场馆,南城都汇舞蹈瑜伽健身会馆,四川省成都市武侯区和盛西街68号南城都汇会所,武侯区,104.050109,30.59406,13480.5219303204
GYM_28,体育馆,体育馆,体育场馆,索林体育中心,四川省成都市武侯区望锦东街58号,武侯区,103.988139,30.606287,4296.56790800818
GYM_29,体育馆,体育馆,体育场馆,烽火体育中心,四川省成都市武侯区武兴三路12号,武侯区,103.978085,30.63367,2944.46277421351
GYM_30,体育馆,体育馆,体育场馆,OVERMAN篮球馆(武科店),四川省成都市武侯区武科东一路10号,武侯区,103.987787,30.631458,5438.06046522562
GYM_31,体育馆,体育馆,体育场馆,成都市武侯区国家青少年体育俱乐部,四川省成都市武侯区武侯大道双楠段503号,武侯区,104.006172,30.637464,6334.25755519395
GYM_32,体育馆,体育馆,体育场馆,喜柴运动中心(武侯大道店),成都市武侯区太平园东五街金楠国际北侧,武侯区,104.010918,30.636979,16196.1065266544
GYM_33,体育馆,体育馆,体育场馆,成都新光速卡丁车俱乐部(武侯店),四川省成都市武侯区万顺一路8号,武侯区,103.983016,30.656452,8950.24308274717
GYM_34,体育馆,体育馆,体育场馆,科瑞福足球公园,成都市武侯区万景二路成都星秀领域体育公园,武侯区,103.983386,30.655468,12182.9179492781
GYM_35,体育馆,体育馆,体育场馆,海德体育中心,武侯区万顺一路与万景一路交口南100米,武侯区,103.986519,30.653014,14131.2916272508
GYM_38,体育馆,体育馆,体育场馆,天鹅湖高尔夫俱乐部,四川省成都市青羊区东坡路888号,青羊区,103.988193,30.665259,41977.4496335259
GYM_39,体育馆,体育馆,体育场馆,天鹅湖高尔夫练习场,东坡街道东坡路888号,青羊区,103.98764,30.664572,41977.4496335259
GYM_40,体育馆,体育馆,体育场馆,华体运动中心,四川省成都市武侯区吉福路88号磨子桥小学分校侧门,武侯区,104.005581,30.644183,11178.9826047209
GYM_41,体育馆,体育馆,体育场馆,沙堰社区党群服务中心篮球场,成都市武侯区龙腾西路105号附近,武侯区,104.003353,30.655258,2025.71507806827
GYM_42,体育馆,体育馆,体育场馆,大牛足球公园,四川省成都市武侯区武阳大道258号,武侯区,104.00775,30.643697,9329.51700790613
GYM_43,体育馆,体育馆,体育场馆,网尚博羽毛球馆,武侯大道双楠段281号院内,武侯区,104.013699,30.64046,2880.03794925371
GYM_44,体育馆,体育馆,体育场馆,西南财经大学(光华校区)-体育馆,四川省成都市青羊区清江中路35号,青羊区,104.013855,30.672914,12641.0477759271
GYM_45,体育馆,体育馆,体育场馆,杰喜美运动休闲馆,四川省成都市武侯区新乐北街8号,武侯区,104.038057,30.61369,12038.5398090777
GYM_48,体育馆,体育馆,体育场馆,新北足球中心,四川省成都市武侯区新乐北街8号附1号,武侯区,104.036936,30.614451,5525.90585901199
GYM_49,体育馆,体育馆,体育场馆,四川省运动技术学院-综合训练馆,体育职业学院太平寺校区内,武侯区,104.025314,30.602775,12927.6641422666
GYM_50,体育馆,体育馆,体育场馆,曲棍球训练场,四川省成都市武侯区太平寺西路17号,武侯区,104.022188,30.603314,75048.8237588886
GYM_51,体育馆,体育馆,体育场馆,悦翼羽毛球一号馆,四川省成都市武侯区董家湾南街5号,武侯区,104.025434,30.625116,2309.14839116496
GYM_52,体育馆,体育馆,体育场馆,成都高新网球中心,四川省成都市武侯区神仙树南路10号,武侯区,104.044089,30.609175,3579.40211514122
GYM_53,体育馆,体育馆,体育场馆,成都新阵地高尔夫俱乐部,四川省成都市武侯区神仙树南路10号,武侯区,104.043557,30.611034,43281.1154100203
GYM_56,体育馆,体育馆,体育场馆,四川省老年人体育活动中心,四川省成都市武侯区玉林北巷7号,武侯区,104.060158,30.633266,7884.4104988519
GYM_57,体育馆,体育馆,体育场馆,成都体育学院-综合馆,四川省成都市武侯区一环路西1段-15号,武侯区,104.039736,30.647556,11762.5174712758
GYM_58,体育馆,体育馆,体育场馆,成都体育学院-体操馆,四川省成都市武侯区一环路西1段-19号,武侯区,104.040029,30.648268,3931.21464446077
GYM_59,体育馆,体育馆,体育场馆,浣花网球场,青华路9号浣花溪公园内,青羊区,104.024689,30.657244,2940.35956138207
GYM_60,体育馆,体育馆,体育场馆,篮球场(一区),成都市武侯区一环路西一段19号,武侯区,104.041118,30.648562,3553.2305870933
GYM_61,体育馆,体育馆,体育场馆,成都体育学院室外篮球场-二区,成都市武侯区一环路西一段19号,武侯区,104.041015,30.648016,2219.09464491687
GYM_62,体育馆,体育馆,体育场馆,星工厂足球俱乐部,四川省成都市青羊区金鹏街291号,青羊区,103.994341,30.682303,11445.5134113754
GYM_63,体育馆,体育馆,体育场馆,成都市金牛足球公园,成都市金牛区黄金路保利梧桐语正对面,金牛区,103.986868,30.709143,16691.8082635811
GYM_64,体育馆,体育馆,体育场馆,零贰捌No·028青少年篮球俱乐部-西区,四川省成都市青羊区清江中路58号,青羊区,104.005677,30.675801,3105.48318341683
GYM_66,体育馆,体育馆,体育场馆,我爱玩运动生活馆(篮球羽毛球),四川省成都市金牛区黄苑街4号,金牛区,104.01078,30.68858,6403.65561762739
GYM_67,体育馆,体育馆,体育场馆,金沙大牛竞技场,四川省成都市金牛区金博路8号,金牛区,104.011818,30.687175,10441.7594679559
GYM_71,体育馆,体育馆,体育场馆,成都市金牛区体育中心,四川省成都市金牛区营门口路278号,金牛区,104.03208,30.6937,84385.1741568754
GYM_72,体育馆,体育馆,体育场馆,青羊体育中心,四川省成都市金牛区西体路2号,金牛区,104.055193,30.68326,29746.915207254
GYM_73,体育馆,体育馆,体育场馆,西南交通大学九里校区-篮球场,四川省成都市金牛区二环路北一段111号西南交通大学九里校区,金牛区,104.051948,30.701591,9540.34541040262
GYM_74,体育馆,体育馆,体育场馆,成铁体育中心,四川省成都市金牛区玉居庵西路4号,金牛区,104.06015,30.702143,14311.0857073803
GYM_75,体育馆,体育馆,体育场馆,成都铁路局文体中心(站西桥西巷5号院北),四川省成都市金牛区玉居庵西路4号,金牛区,104.061037,30.702653,4603.16092914388
GYM_76,体育馆,体育馆,体育场馆,西南交通大学-詹天佑体育馆,四川省成都市金牛区二环路北一段111号,金牛区,104.053779,30.704657,5050.19892338653
GYM_77,体育馆,体育馆,体育场馆,华侨城商业街-高尔夫会所,四川省成都市金牛区西华大道16号,金牛区,104.027324,30.725799,59256.4808014652
GYM_78,体育馆,体育馆,体育场馆,成都市全国重点乒乓球运动学校体育馆,成都市金牛区九里堤北路48号成都市青少年活动中心园区内,金牛区,104.054741,30.713878,2091.70605557818
GYM_79,体育馆,体育馆,体育场馆,洛克公园·篮球(成都桂龙店),世纪城南路67号,武侯区,104.071957,30.545346,3771.13369108158
GYM_81,体育馆,体育馆,体育场馆,本直球馆足球场,四川省成都市武侯区世纪城东路9桂溪生态公园东区,武侯区,104.072059,30.56598,6364.52642624127
GYM_83,体育馆,体育馆,体育场馆,C7城市运动空间,四川省成都市锦江区桦彩路89号,锦江区,104.084653,30.591858,22622.354192405
GYM_84,体育馆,体育馆,体育场馆,文轩体育文化中心,四川省成都市锦江区桦彩路89号,锦江区,104.084965,30.591954,53329.6864497624
GYM_85,体育馆,体育馆,体育场馆,经天320足球公园,四川省成都市锦江区经天西路320号,锦江区,104.099792,30.598851,16625.542602303
GYM_87,体育馆,体育馆,体育场馆,天际线麒志体育足球公园,成都市锦江区江家立交三圣花乡,锦江区,104.111255,30.572787,3424.68984903559
GYM_88,体育馆,体育馆,体育场馆,成都兴城邻里足球公园,石油(娇子外侧加油站)西南,锦江区,104.120519,30.597152,48792.6619195123
GYM_89,体育馆,体育馆,体育场馆,全民运动中心,栀子街1138号,锦江区,104.150091,30.587971,3738.03467924667
GYM_90,体育馆,体育馆,体育场馆,兴城足球公园,成都市锦江区茶花街华熙·528艺术村,锦江区,104.149055,30.598964,15960.6674141292
GYM_92,体育馆,体育馆,体育场馆,皇家YS足球公园,四川省成都市武侯区科华南路近和平小区4期,武侯区,104.0731,30.60819,6652.66388831349
GYM_93,体育馆,体育馆,体育场馆,成都市老年体育活动中心,四川省成都市武侯区金桂路66号,武侯区,104.080003,30.606981,10141.9906190899
GYM_94,体育馆,体育馆,体育场馆,吉瑞东苑网球场,四川省成都市武侯区桂溪路60号,武侯区,104.077326,30.60841,6644.5248441508
GYM_95,体育馆,体育馆,体育场馆,1906羽毛球馆,四川省成都市武侯区高攀路26号中国人民解放军7322工厂,武侯区,104.081502,30.615671,2898.69401961789
GYM_97,体育馆,体育馆,体育场馆,四川省体育馆,四川省成都市武侯区人民南路四段12号,武侯区,104.062894,30.633208,42072.9823082481
GYM_98,体育馆,体育馆,体育场馆,四川大学篮球场,四川省成都市武侯区一环路南一段24号四川大学望江校区,武侯区,104.083634,30.63338,6600.16982476515
GYM_99,体育馆,体育馆,体育场馆,四川大学-望江游泳馆,成都市武侯区学府西路四川大学(望江校区),武侯区,104.080854,30.634647,3653.26845638528
GYM_100,体育馆,体育馆,体育场馆,四川大学体育馆,一环路南1段24号四川大学望江校区,武侯区,104.081221,30.631024,9100.51909764487
GYM_102,体育馆,体育馆,体育场馆,V12创意体育基地,四川省成都市锦江区晨辉西路56号,锦江区,104.093493,30.611012,13563.456561751
GYM_103,体育馆,体育馆,体育场馆,索福德足球世界(晨辉西路店),四川省成都市锦江区晨辉西路56号,锦江区,104.093751,30.611177,7433.11134471537
GYM_105,体育馆,体育馆,体育场馆,四川大学望江校区(东区)网球场,四川省成都市武侯区一环路南一段24号四川大学望江校区,武侯区,104.085928,30.633163,5051.33388991789
GYM_106,体育馆,体育馆,体育场馆,东区运动场(望江校区),四川省成都市武侯区一环路南一段24号四川大学(望江校区)经济学院门口,武侯区,104.085784,30.635415,18369.7345236974
GYM_107,体育馆,体育馆,体育场馆,四川大学华西校区东区-华西体育馆,四川成都市武侯区人民南路三段17号,武侯区,104.065841,30.642843,5113.33676010846
GYM_108,体育馆,体育馆,体育场馆,成都体育中心,四川省成都市青羊区人民中路一段11号,青羊区,104.06486,30.665683,104028.454110699
GYM_110,体育馆,体育馆,体育场馆,成都市猛追湾游泳场(华星路店),四川省成都市锦江区华星路1号,锦江区,104.092418,30.666932,54154.0677970372
GYM_111,体育馆,体育馆,体育场馆,金羽羽毛球馆,四川省成都市锦江区华星路1号,锦江区,104.093211,30.66712,2319.12425421499
GYM_112,体育馆,体育馆,体育场馆,锦江仁德足球主题公园,四川成都市锦江区成龙路街道华兴新居西南,锦江区,104.114458,30.604058,47865.2544538647
GYM_113,体育馆,体育馆,体育场馆,吉瑞东城网球中心(国槐街店),四川省成都市锦江区国槐街50号大观市政公园内,锦江区,104.120935,30.607085,3632.37876160694
GYM_114,体育馆,体育馆,体育场馆,晨辉路公园足球基地,成都市锦江区静思南巷城东雅郡西侧约50米,锦江区,104.111951,30.609056,5758.37281451461
GYM_116,体育馆,体育馆,体育场馆,南洋体育馆,四川省成都市锦江区静安路5号四川师范大学内(近川师南大门),锦江区,104.122267,30.614777,4988.35121439749
GYM_117,体育馆,体育馆,体育场馆,成都市射击运动学校,四川省成都市锦江区静居寺路45号,锦江区,104.111196,30.626976,18519.2353817678
GYM_118,体育馆,体育馆,体育场馆,锦江FF弘纳体育中心,四川省成都市锦江区汇泉北路227号金强蓝鲸篮球训练中心ff,锦江区,104.109211,30.641227,3158.30637572102
GYM_119,体育馆,体育馆,体育场馆,众禾双桥子足球公园,二环路东4段-1号,锦江区,104.107844,30.643899,16917.2280392114
GYM_121,体育馆,体育馆,体育场馆,成都仕艾康足球运动中心,四川省成都市成华区跳蹬河北路177号,成华区,104.11919,30.662892,8678.01994082228
GYM_123,体育馆,体育馆,体育场馆,迎晖篮球排球训练馆,四川省成都市成华区中环路建材路段11号,成华区,104.135737,30.643076,2357.40475684788
GYM_124,体育馆,体育馆,体育场馆,汇萃足球训练基地,成华区跳蹬河南路9号,成华区,104.130435,30.657299,7934.56840818682
GYM_125,体育馆,体育馆,体育场馆,成都理工大学-体育馆,四川省成都市成华区东三路1号,成华区,104.13741,30.675167,5402.46610499352
GYM_126,体育馆,体育馆,体育场馆,成都市城北体育馆,四川省成都市金牛区花圃路9号城北体育馆,金牛区,104.076099,30.683634,21399.8232108594
GYM_127,体育馆,体育馆,体育场馆,电子科技大学沙河校区-体育馆,四川省成都市成华区一环路东一段4号,成华区,104.095058,30.677589,5044.0335116864
GYM_129,体育馆,体育馆,体育场馆,电子科技大学-篮球场,成都市成华区建设北路二段4号电子科技大学内,成华区,104.09611,30.677731,4323.7311314945
